Time,Thrust,Altitude,Impact Time,Pressure, Drag, Airspeed
159.467199706101,3609.99908447266,86497.4233421296, 518.596845565211, 0.366563625059555, 0.195592577458974, 1440.40947378657
159.487199706098,3609.99908447266,86526.2308401739, 518.596625885084, 0.364644837188482, 0.195519922825005, 1440.21877393735
159.507199706095,3609.99908447266,86555.0347681589, 518.598506800386, 0.362736476018824, 0.195509890616111, 1440.02807628926
159.527199706092,3609.99908447266,86583.8273383699, 518.600384552553, 0.36083850323552, 0.19549989652859, 1439.83738077814
159.547199706089,3609.99908447266,86612.6151392231, 518.602262556859, 0.358950391606802, 0.195489940553701, 1439.64668734532
159.567199706085,3609.99908447266,86641.4068385273, 518.604145038677, 0.357072102550296, 0.195480022677236, 1439.45599446278
159.587199706082,3609.99908447266,86670.193379328, 518.606027953949, 0.355204027667849, 0.195470142891972, 1439.26530571943
159.607199706079,3609.99908447266,86698.9783094762, 518.605639180336, 0.353346188891412, 0.19539248672531, 1439.07461902228
159.627199706076,3609.99908447266,86727.749269185, 518.607510738291, 0.351497998145988, 0.195382422223437, 1438.88393340004
159.647199706073,3609.99908447266,86756.5240069706, 518.609288087531, 0.349659417991007, 0.195369448484153, 1438.69324924358
159.667199706069,3609.99908447266,86785.2970670922, 518.611166305906, 0.347830930357708, 0.195359460014943, 1438.50256829299
159.687199706066,3609.99908447266,86814.0643669641, 518.613044259299, 0.346012405201388, 0.1953495096063, 1438.31188941477
159.707199706063,3609.99908447266,86842.8271573693, 518.614922382666, 0.344203407663607, 0.195339597250892, 1438.12121146071
159.72719970606,3609.99908447266,86871.5817067823, 518.614537473649, 0.342403839961263, 0.195262226946171, 1437.93053591545
159.747199706057,3609.99908447266,86900.3373254858, 518.616409019514, 0.340614122223981, 0.195252127751436, 1437.73986360766
159.767199706053,3609.99908447266,86929.0910211004, 518.61828203563, 0.338833758404232, 0.19524206660229, 1437.54919197629
159.78719970605,3609.99908447266,86957.8399907373, 518.620155329142, 0.337063168745258, 0.195232043486698, 1437.35852244474
159.807199706047,3609.99908447266,86986.5851906402, 518.622029432779, 0.335301828370489, 0.195222058394199, 1437.16785522476
159.827199706044,3609.99908447266,87015.3208667845, 518.623901188949, 0.333550156277901, 0.195212111313016, 1436.9771894197
159.847199706041,3609.99908447266,87044.0599908581, 518.624988771476, 0.331808115173711, 0.195178649308201, 1436.78652570407
159.867199706037,3609.99908447266,87072.78572006, 518.626844152405, 0.330075210807219, 0.195168280915588, 1436.59586359767
159.887199706034,3609.99908447266,87101.5170672903, 518.628778569755, 0.328351375756366, 0.1951601427005, 1436.40520348288
159.907199706031,3609.99908447266,87130.2402847981, 518.630645734992, 0.326636967931097, 0.195150083518214, 1436.21454457965
159.927199706028,3609.99908447266,87158.9529302916, 518.632505756301, 0.324931585604475, 0.19513992983019, 1436.02388808124
159.947199706025,3609.99908447266,87187.6742765619, 518.634377298053, 0.323235616711256, 0.195129946583943, 1435.83323274534
159.967199706021,3609.99908447266,87216.3932465579, 518.632238708549, 0.321548538314915, 0.195000126668818, 1435.64258008112
159.987199706018,3609.99908447266,87245.1033064867, 518.634102438906, 0.31987070840942, 0.194989980017426, 1435.45193007234
160.007199706015,3609.99908447266,87273.8046739105, 518.635964341015, 0.318201694550729, 0.194979871332237, 1435.26128194796
160.027199706012,3609.99908447266,87302.4998461189, 518.637868766872, 0.31654191529139, 0.194971088038091, 1435.07063560836
160.047199706009,3609.99908447266,87331.1985657591, 518.639734762766, 0.314890847998056, 0.194961055311998, 1434.87999175094
160.067199706005,3609.99908447266,87359.8935002185, 518.641601452391, 0.313248880434676, 0.194951060522583, 1434.6893496214
160.087199706002,3609.99908447266,87388.5907482145, 518.643432527232, 0.311615489613053, 0.194939928633898, 1434.49870824398
160.107199705999,3609.99908447266,87417.2689231265, 518.6452871334, 0.309991186181693, 0.194929743629306, 1434.30807067054
160.127199705996,3609.99908447266,87445.9526995387, 518.647147250165, 0.30837538612927, 0.194919596542359, 1434.11743443528
160.147199705993,3609.99908447266,87474.6316006243, 518.649007503177, 0.306768113669765, 0.1949094873592, 1433.92679997692
160.167199705989,3609.99908447266,87503.3087639002, 518.650869412178, 0.305170089654737, 0.194899416072252, 1433.73616669842
160.187199705986,3609.99908447266,87531.9719537165, 518.652726894941, 0.303580095792842, 0.194889382671881, 1433.5455361285
160.207199705983,3609.99908447266,87560.6403748564, 518.650663503056, 0.301998852721506, 0.19476192627687, 1433.35490716171
160.22719970598,3609.99908447266,87589.3057963135, 518.652519049245, 0.300426353891546, 0.194751707168595, 1433.16427968866
160.247199705977,3609.99908447266,87617.9658840265, 518.654377006618, 0.2988621388118, 0.194741600551888, 1432.97365410501
160.267199705973,3609.99908447266,87646.619755492, 518.65623208533, 0.297306534651246, 0.194731457210607, 1432.78303125271
160.28719970597,3609.99908447266,87675.2748351893, 518.658090618273, 0.295759141556468, 0.194721351731697, 1432.59241100328
160.307199705967,3609.99908447266,87703.9251386788, 518.65994910923, 0.294219922343932, 0.194711284111548, 1432.40179131464
160.327199705964,3609.99908447266,87732.5697316056, 518.658475458131, 0.292689143791031, 0.194601513179072, 1432.21117372132
160.347199705961,3609.99908447266,87761.2039391942, 518.660322980851, 0.291166829751037, 0.194591271842007, 1432.02055796489
160.367199705957,3609.99908447266,87789.8462005457, 518.662177531797, 0.289652611510977, 0.194581068366013, 1431.82994486287
160.387199705954,3609.99908447266,87818.4773978911, 518.664023570181, 0.288146270960377, 0.194570742992865, 1431.63933304125
160.407199705951,3609.99908447266,87847.0997362783, 518.665872981593, 0.286648316031339, 0.194560615183551, 1431.44872287759
160.427199705948,3609.99908447266,87875.7261973176, 518.667727307488, 0.285158589717877, 0.194550525197858, 1431.2581150282
160.447199705945,3609.99908447266,87904.3542834748, 518.664899769039, 0.2836766934209, 0.194400124909631, 1431.0675096999
160.467199705941,3609.99908447266,87932.9656167928, 518.666743586125, 0.282202681506088, 0.194389852523894, 1430.87690638757
160.487199705938,3609.99908447266,87961.5813190224, 518.668592387419, 0.280736729191922, 0.194379617966919, 1430.68630506936
160.507199705935,3609.99908447266,87990.1919636982, 518.670452822563, 0.279278890843195, 0.194369767181091, 1430.49570579281
160.527199705932,3609.99908447266,88018.7922302879, 518.672298951158, 0.277828737950721, 0.194359608267158, 1430.30510813909
160.547199705929,3609.99908447266,88047.4010606291, 518.674152238499, 0.27638620462801, 0.194349487150707, 1430.11451244394
160.567199705925,3609.99938964844,88075.999996235, 518.676367770408, 0.27495164660039, 0.194350340011239, 1429.92391767159
160.587199705922,3609.99938964844,88104.5952140898, 518.67821060899, 0.27352496809345, 0.194340035731998, 1429.73332534783
160.607199705919,3609.99938964844,88133.1801797295, 518.680050965174, 0.272105410063567, 0.19432976922883, 1429.54273582501
160.627199705916,3609.99938964844,88161.7713453718, 518.681897254711, 0.270694081526085, 0.194319540490929, 1429.35214828697
160.647199705913,3609.99938964844,88190.3574077947, 518.683743459215, 0.269290162915337, 0.194309349511003, 1429.16156200652
160.667199705909,3609.99938964844,88218.9349607149, 518.685588007054, 0.267893588917591, 0.194299196270904, 1428.97097805499
160.687199705906,3609.99938964844,88247.5125581309, 518.688945608844, 0.266504714992577, 0.194334376397588, 1428.7803956665
160.707199705903,3609.99938964844,88276.0776158463, 518.690781077745, 0.265123114155109, 0.194324067412187, 1428.58981495522
160.7271997059,3609.99938964844,88304.6501094926, 518.692622518817, 0.263749172225832, 0.194313777827149, 1428.39923627023
160.747199705896,3609.99938964844,88333.2166169001, 518.694463534536, 0.262382372151661, 0.194303525946518, 1428.20865948384
160.767199705893,3609.99938964844,88361.7779383216, 518.696300524714, 0.261023099200181, 0.194293195986281, 1428.01808373825
160.78719970589,3609.99938964844,88390.3280023899, 518.698138142417, 0.259670957173652, 0.194283019481761, 1427.82750955819
160.807199705887,3609.99938964844,88418.8811452719, 518.682378899132, 0.258326241429967, 0.193744697381646, 1427.63693732032
160.827199705884,3609.99938964844,88447.4361828737, 518.684213610947, 0.256988555602935, 0.193734221549828, 1427.44636631234
160.84719970588,3609.99938964844,88475.9745715339, 518.686045898126, 0.255658224436584, 0.193723900276118, 1427.25579533398
160.867199705877,3609.99938964844,88504.5177572178, 518.687883374619, 0.254334792705397, 0.193713616755368, 1427.0652262645
160.887199705874,3609.99938964844,88533.0557186971, 518.689720667056, 0.253018645241678, 0.193703370978115, 1426.87465825688
160.907199705871,3609.99938964844,88561.5871703256, 518.691557406937, 0.251709372023452, 0.193693162932369, 1426.68409292554
160.927199705868,3609.99938964844,88590.1174576156, 518.561237148528, 0.250407240834255, 0.189713073798591, 1426.49349569667
160.947199705864,3609.99938964844,88618.6409695832, 518.563075225634, 0.249111898176677, 0.189702743522679, 1426.30289980706
160.967199705861,3609.99938964844,88647.1632025888, 518.5649128592, 0.247823624184277, 0.189692375193187, 1426.11230610536
160.987199705858,3609.99938964844,88675.6835137283, 518.566752129405, 0.246542053579425, 0.189682045325212, 1425.92171388652
161.007199705855,3609.99938964844,88704.1954143452, 518.568589573145, 0.245267465944055, 0.189671753908871, 1425.73112266639
161.027199705852,3609.99938964844,88732.7067558825, 518.570429378784, 0.243999496702847, 0.189661500932786, 1425.54053302041
161.047199705848,3609.99938964844,88761.2153204572, 518.115087418252, 0.242738126190735, 0.175883610937048, 1425.34994563405
